"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_il_6m","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m"
6583645,8135612,7000,7000,7000," 36 months",7.62,218.13,"Covanta Energy","10+ years","MORTGAGE",135106.38,"Source Verified","Aug-2013","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=6583645","  Borrower added on 08/01/13 > My house roof need replaced. Shingles are coming up and leaking into the house.<br>","home_improvement","Home repair","254xx","WV",11.49,0,"Oct-1997",0,NA,NA,8,0,17550,48.1,36,"w",1488.84,1488.84,6325.77,6325.77,5511.16,814.61,0,0,0,"Jan-2016",218.13,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,279467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36510,NA,NA,NA
23333206,25696127,20000,20000,20000," 36 months",14.49,688.33,"Technical Support Engineer","2 years","RENT",90000,"Source Verified","Aug-2014","In Grace Period","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=23333206",NA,"debt_consolidation","Debt consolidation","980xx","WA",20.64,0,"Sep-2008",1,NA,NA,11,0,23090,69.8,18,"w",12165.31,12165.31,11087.82,11087.82,7834.69,3253.13,0,0,0,"Dec-2015",688.33,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,28869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33100,NA,NA,NA
15640188,17732624,15000,15000,15000," 36 months",8.9,476.3,"Analyst","5 years","RENT",72000,"Source Verified","May-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=15640188",NA,"debt_consolidation","Debt consolidation","910xx","CA",10.35,0,"Oct-2002",0,NA,NA,8,0,6247,38.3,12,"w",0,0,16683.21,16683.21,15000,1683.21,0,0,0,"Dec-2015",8109.81,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,19079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16300,NA,NA,NA
10141909,11993184,20000,20000,20000," 36 months",8.9,635.07,"Youth Services Librarian","8 years","OWN",45000,"Verified","Jan-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=10141909",NA,"debt_consolidation","payoffdebt","028xx","RI",13.31,0,"Oct-1989",0,NA,NA,8,0,21949,21.8,11,"f",7266.71,7266.71,15240.24,15240.24,12733.29,2506.95,0,0,0,"Jan-2016",635.07,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,21949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221800,NA,NA,NA
60605916,64626654,12000,12000,12000," 36 months",10.99,392.81,"Accounting Assistant/AR","< 1 year","RENT",40000,"Not Verified","Sep-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=60605916",NA,"debt_consolidation","Debt consolidation","173xx","PA",30.3,0,"Sep-2002",0,NA,102,14,1,4395,19.5,17,"f",10852.72,10852.72,1563.91,1563.91,1147.28,416.63,0,0,0,"Jan-2016",392.81,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,24748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22500,NA,NA,NA
1341865,1586445,12000,12000,12000," 36 months",17.27,429.45,"bloomingdales","2 years","RENT",52000,"Verified","Jun-2012","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1341865","  Borrower added on 06/06/12 > credit cards pay off and medical expenses<br>","debt_consolidation","credit cards pay off","017xx","MA",22.15,0,"Jun-2003",0,NA,NA,16,0,13253,84,23,"f",0,0,15293.7280036,15293.73,12000,3293.73,0,0,0,"Nov-2014",3270.73,NA,"Jul-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1483434,1741980,4725,4725,4725," 36 months",13.11,159.46,"Best Buy Stores, L.P.","10+ years","RENT",23579.6,"Not Verified","Sep-2012","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1483434","  Borrower added on 08/16/12 > I've decided to consolidate my bills. Returning to school as a business major as allowed me to view financial accounting in a whole new light and also to get my credit score higher for a home shopping in the new couple of years.<br>","debt_consolidation","Debt consolidation","075xx","NJ",22.16,0,"Apr-1998",0,43,NA,8,0,6048,93,15,"f",0,0,5738.71495361,5738.71,4725,1013.71,0,0,0,"Sep-2015",163.73,NA,"Sep-2015",0,43,1,"INDIVIDUAL",NA,NA,NA,0,0,10927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500,NA,NA,NA
52077188,55536926,13150,13150,13150," 60 months",19.99,348.33,"maintenance ","10+ years","MORTGAGE",65760,"Source Verified","Jun-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=52077188",NA,"home_improvement","Home improvement","724xx","AR",28.6,0,"Apr-2000",1,28,NA,11,0,28950,54.5,37,"w",12198.59,12198.59,2423.71,2423.71,951.41,1472.3,0,0,0,"Jan-2016",348.33,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,60198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53100,NA,NA,NA
449299,551827,10000,10000,10000," 36 months",13.22,338.01,"Lianly Corporation","1 year","OWN",72000,"Not Verified","Oct-2009","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=449299"," 551827 added on 10/06/09 > I will use the fund to remodel our new house. I have clean credit history with a stable job. Actually, I pay off every credit card every month. Our rental incomes from both new and old houses can easily afford this loan.","home_improvement","New Home Improvement","941xx","CA",0.93,0,"Nov-2005",0,NA,NA,7,0,3714,18.2,8,"f",0,0,10890.41,10890.41,8673.26,2128.98,0,88.17,1.57,"Jun-2012",338.01,NA,"Nov-2012",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
824905,1033662,20000,20000,18206.763788," 60 months",22.11,553.63,"MSC Express","6 years","OWN",81996,"Verified","Jul-2011","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=824905","  Borrower added on 07/25/11 > purchasing a manufactured home that doesnt fall in guidlines for a traditional mortgage<br/>","major_purchase","Major Purchase Loan","180xx","PA",10.43,0,"Oct-1998",3,35,NA,4,0,2737,39.7,18,"f",3609.62,3609.62,29331.59,24536.54,16390.37,12941.22,0,0,0,"Jan-2016",553.63,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6809887,8431505,2400,2400,2400," 36 months",19.52,88.61,"Long Beach Unified School District","10+ years","RENT",90000,"Verified","Sep-2013","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=6809887","  Borrower added on 08/20/13 > My parents are currently in assisted living with theit two precious dogs. I am assisting them financially. They recently received a vet bill for 800.00. They ca not pay this so I need to, along with other bills for their assisted living care.  These dogs help them get up in the morning.<br>","other","Vet Loan","908xx","CA",18.2,1,"May-1994",1,9,102,11,1,6861,42.1,27,"f",660.18,660.18,2479.98,2479.98,1739.82,740.16,0,0,0,"Jan-2016",88.61,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,105,109437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16300,NA,NA,NA
40552465,43417262,5000,5000,5000," 36 months",8.19,157.13,NA,"n/a","OWN",20544,"Verified","Feb-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=40552465",NA,"credit_card","Credit card refinancing","957xx","CA",26.58,0,"Dec-1973",0,NA,90,7,1,3590,24.8,13,"w",3599.81,3599.81,1726.15,1726.15,1400.19,325.96,0,0,0,"Jan-2016",157.13,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,27904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14500,NA,NA,NA
40381570,43246313,22000,22000,22000," 36 months",10.49,714.96,"Contract Manager","7 years","OWN",99000,"Not Verified","Feb-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=40381570",NA,"debt_consolidation","Debt consolidation","088xx","NJ",27.21,0,"Oct-1982",1,46,NA,16,0,54769,58,41,"w",15992.93,15992.93,7851.74,7851.74,6007.07,1844.67,0,0,0,"Jan-2016",714.96,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,65890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94900,NA,NA,NA
67715666,72570387,14200,14200,14200," 60 months",17.86,359.51,"Plant Manager","3 years","RENT",56000,"Source Verified","Dec-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=67715666",NA,"debt_consolidation","Debt consolidation","151xx","PA",16.14,0,"Sep-2002",0,28,NA,12,0,5897,101.7,26,"w",14200,14200,0,0,0,0,0,0,0,NA,0,"Feb-2016","Jan-2016",2,28,1,"INDIVIDUAL",NA,NA,NA,0,0,46414,0,10,2,3,8,40517,78.2,0,1,3870,80.5,5800,0,2,2
55410307,59012021,7725,7725,7725," 36 months",6.89,238.14,"In-Home Support Services Provider","4 years","OWN",16123,"Not Verified","Jul-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=55410307",NA,"credit_card","Credit card refinancing","925xx","CA",12.81,0,"Apr-1997",0,NA,38,21,1,7415,34.5,43,"w",6545.47,6545.47,1422.93,1422.93,1179.53,243.4,0,0,0,"Jan-2016",238.14,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,141577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21500,NA,NA,NA
65964140,70658853,11200,11200,11200," 36 months",13.18,378.35,"LABOR COORDINATOR","5 years","RENT",51669,"Verified","Dec-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=65964140",NA,"debt_consolidation","Debt consolidation","921xx","CA",25.9,0,"Jun-2010",0,NA,NA,19,0,8402,70,24,"w",10944.66,10944.66,370.15,370.15,255.34,114.81,0,0,0,"Jan-2016",378.35,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,72202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12000,NA,NA,NA
717205,911264,10000,10000,10000," 60 months",14.91,237.43,NA,"n/a","OWN",28800,"Not Verified","Apr-2011","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=717205","  Borrower added on 04/01/11 > I have paid all my bills one time or before they are due.<br/> Borrower added on 04/01/11 > I have paid all my bill on time or before they are due.  Thank you<br/> Borrower added on 04/02/11 > I was married for 41 year to a US Army vet.  He died 3 1/2 year ago.  I get his ret. from the Army and the VA.  He was in the Army for 21 years 7 months and 21 days.  I lived all over the world with him.<br/> Borrower added on 04/04/11 > Whan my husband was a life, him and I would have fix the roof together but now I can't do it by my-self.   my house is paid off.  It was buit in 1974 but is still a good home.  I just realdy need a new roof.  My ret. each month is 2400.00 and my out put is around 1500 a month so I can apid this amount back in no time.  Thank you<br/> Borrower added on 04/04/11 > I would like to thank you for your time.<br/>","home_improvement","new roof","891xx","NV",16.21,0,"May-1997",3,40,91,9,1,1410,15.3,21,"f",713.92,713.92,13500.4,13500.4,9286.08,4214.32,0,0,0,"Jan-2016",237.43,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15261218,17333555,12600,12600,12600," 60 months",15.31,301.81,"Deputy Director","10+ years","OWN",75000,"Source Verified","May-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=15261218",NA,"credit_card","Credit card refinancing","488xx","MI",15.46,0,"Jun-1994",2,NA,58,6,1,868,14,24,"w",9409.32,9409.32,6036.2,6036.2,3190.68,2845.52,0,0,0,"Jan-2016",301.81,"Feb-2016","Jan-2016",0,54,1,"INDIVIDUAL",NA,NA,NA,0,0,36789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6200,NA,NA,NA
11668579,13640775,20000,20000,20000," 60 months",24.99,586.91,"Teacher","9 years","RENT",65497,"Source Verified","Feb-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=11668579","  Borrower added on 02/13/14 > I have been slowly improving my credit and I would like to build it up even more by consolidating my debt.  Eventually I would like to buy a house.<br>","debt_consolidation","Debt consolidation","209xx","MD",22.48,0,"Mar-1996",1,48,NA,10,0,13940,97.4,30,"f",15037.07,15037.07,13498.93,13498.93,4962.93,8536,0,0,0,"Jan-2016",586.91,"Feb-2016","Jan-2016",0,48,1,"INDIVIDUAL",NA,NA,NA,0,0,121403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14800,NA,NA,NA
57284198,60986912,15000,15000,15000," 36 months",11.53,494.86,"Director of Commercial Construction","3 years","RENT",110000,"Source Verified","Aug-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=57284198",NA,"credit_card","Credit card refinancing","968xx","HI",11.04,0,"Dec-1990",2,38,78,11,1,10388,42.2,15,"w",13212.3,13212.3,2459.77,2459.77,1787.7,672.07,0,0,0,"Jan-2016",494.86,"Feb-2016","Jan-2016",0,45,1,"INDIVIDUAL",NA,NA,NA,0,0,34859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24600,NA,NA,NA
14650053,16712354,7550,7550,7550," 36 months",22.15,288.93,"Field Energy Specialist","< 1 year","RENT",30000,"Not Verified","Jul-2014","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=14650053",NA,"debt_consolidation","Debt consolidation","208xx","MD",13.48,0,"Jun-2006",0,NA,NA,7,0,6853,81.6,9,"f",0,0,3230.74,3230.74,1477.44,1753.3,0,0,0,"Oct-2015",151,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,15692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8400,NA,NA,NA
23333065,25696013,13000,13000,13000," 36 months",13.98,444.19,NA,"n/a","RENT",55225,"Verified","Aug-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=23333065",NA,"credit_card","Credit card refinancing","371xx","TN",34.91,0,"Sep-1997",1,32,NA,13,0,22072,91.2,33,"w",7531.45,7531.45,7551.23,7551.23,5468.55,2082.68,0,0,0,"Jan-2016",444.19,"Feb-2016","Jan-2016",0,32,1,"INDIVIDUAL",NA,NA,NA,0,0,55519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24200,NA,NA,NA
48627814,51876644,35000,35000,35000," 36 months",11.53,1154.66,"Superintendent ","7 years","MORTGAGE",140000,"Verified","May-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=48627814",NA,"debt_consolidation","Debt consolidation","712xx","LA",18.64,0,"Dec-1993",0,NA,NA,11,0,32929,66.4,20,"w",28228.6,28228.6,9214.86,9214.86,6771.4,2443.46,0,0,0,"Jan-2016",1154.66,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,244146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49600,NA,NA,NA
43391087,46417881,35000,35000,35000," 60 months",13.33,802.29,"Sr. Systems Administrator","10+ years","MORTGAGE",87158,"Verified","Mar-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=43391087",NA,"debt_consolidation","Debt consolidation","078xx","NJ",18.82,0,"May-1990",0,31,NA,9,0,46847,47,19,"w",30652.08,30652.08,7996.98,7996.98,4347.92,3649.06,0,0,0,"Jan-2016",802.29,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,226595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99700,NA,NA,NA
18995314,21147999,8000,8000,8000," 36 months",12.49,267.6,"Network Engineer","4 years","RENT",87000,"Not Verified","Jun-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=18995314",NA,"major_purchase","Major purchase","908xx","CA",3.79,0,"May-1995",1,NA,NA,3,0,1000,8,6,"f",0,0,8405.71,8405.71,8000,405.71,0,0,0,"Jul-2015",1194.51,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,324,12259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500,NA,NA,NA
51167640,54577415,20000,20000,20000," 36 months",7.89,625.72,"Paralegal ","10+ years","OWN",120000,"Source Verified","Jun-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=51167640",NA,"debt_consolidation","Debt consolidation","980xx","WA",4.85,0,"Jun-2002",1,27,29,9,1,12211,73.4,16,"w",16473.48,16473.48,4371.27,4371.27,3526.52,844.75,0,0,0,"Jan-2016",625.72,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,391262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16800,NA,NA,NA
32399857,35013161,5000,5000,5000," 36 months",10.99,163.67,"Sr. IT Engineer","10+ years","MORTGAGE",85000,"Not Verified","Oct-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=32399857",NA,"other","Other","919xx","CA",7.03,0,"Jan-1995",0,26,NA,4,0,2106,12.4,12,"f",0,0,5094.58,5094.58,5000,94.58,0,0,0,"Dec-2014",4937.02,NA,"Dec-2014",0,26,1,"INDIVIDUAL",NA,NA,NA,0,0,285586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17000,NA,NA,NA
4538651,5781004,30000,30000,30000," 36 months",18.49,1091.97,"Temecula Valley Unified School District","10+ years","MORTGAGE",125000,"Source Verified","May-2013","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4538651",NA,"debt_consolidation","Fix","925xx","CA",18.21,3,"Nov-1998",0,2,NA,14,0,30037,54.4,24,"f",4209.05,4209.05,34935.21,34935.21,25790.95,9144.26,0,0,0,"Jan-2016",1091.97,"Feb-2016","Jan-2016",0,5,1,"INDIVIDUAL",NA,NA,NA,0,0,117135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55200,NA,NA,NA
17793044,19925594,4525,4525,4475," 36 months",15.61,158.22,"CNA/Unit Secretary","10+ years","RENT",21000,"Not Verified","Jun-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=17793044",NA,"debt_consolidation","Debt consolidation","467xx","IN",28.63,1,"May-1996",1,22,57,7,2,1968,52,35,"f",2399.03,2372.52,3006.18,2972.96,2125.97,880.21,0,0,0,"Jan-2016",158.22,"Feb-2016","Jan-2016",0,71,1,"INDIVIDUAL",NA,NA,NA,0,0,9519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3750,NA,NA,NA
9075578,10887646,18000,18000,18000," 60 months",15.1,429.17,"driver","8 years","MORTGAGE",60000,"Verified","Dec-2013","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=9075578",NA,"credit_card","credit card refinance","061xx","CT",26.9,0,"Dec-2003",1,NA,NA,25,0,26887,44.8,47,"f",12089.11,12089.11,10728.97,10728.97,5910.89,4818.08,0,0,0,"Jan-2016",429.17,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,206204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,NA,NA,NA
15420809,17493187,12000,12000,12000," 36 months",8.9,381.04,"Snr. Labor Relation Manager","5 years","RENT",81690,"Source Verified","May-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=15420809",NA,"debt_consolidation","Debt consolidation","190xx","PA",19.79,0,"Sep-2003",2,NA,NA,9,0,16700,48,15,"w",5728.76,5728.76,7620.8,7620.8,6271.24,1349.56,0,0,0,"Jan-2016",381.04,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,41101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34800,NA,NA,NA
14620644,16682945,6000,6000,6000," 36 months",11.67,198.35,"Manager","< 1 year","RENT",102000,"Source Verified","Jul-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=14620644",NA,"credit_card","Credit card refinancing","826xx","WY",13.21,0,"Aug-1992",0,NA,9,6,1,1659,10.8,8,"w",0,0,6645.74,6645.74,6000,645.74,0,0,0,"Jul-2015",4463.89,NA,"Oct-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,40146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15400,NA,NA,NA
58562315,62403031,5600,5600,5600," 36 months",12.69,187.86,"Management Analyst","2 years","MORTGAGE",101921,"Source Verified","Aug-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=58562315",NA,"credit_card","Credit card refinancing","701xx","LA",11.24,0,"May-2002",1,40,NA,10,0,5114,27.2,17,"w",5077.22,5077.22,747.49,747.49,522.78,224.71,0,0,0,"Dec-2015",187.86,"Feb-2016","Jan-2016",0,41,1,"INDIVIDUAL",NA,NA,NA,0,0,305423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18800,NA,NA,NA
51326233,54735950,10000,10000,10000," 60 months",13.33,229.23,"handler","5 years","RENT",30000,"Source Verified","Jun-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=51326233",NA,"debt_consolidation","Debt consolidation","461xx","IN",26.32,0,"Jul-2007",0,NA,NA,3,0,5638,80.5,5,"w",9144.9,9144.9,1597.2,1597.2,855.1,742.1,0,0,0,"Jan-2016",229.23,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,37252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7000,NA,NA,NA
61360875,65479654,7500,7500,7500," 36 months",13.33,253.9,"Director of Internal Audit","10+ years","MORTGAGE",125000,"Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=61360875",NA,"home_improvement","Home improvement","481xx","MI",26.24,3,"Sep-1995",1,12,NA,14,0,21300,50.8,27,"w",6982.53,6982.53,756.15,756.15,517.47,238.68,0,0,0,"Jan-2016",253.9,"Feb-2016","Jan-2016",0,77,1,"INDIVIDUAL",NA,NA,NA,0,0,138677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41900,NA,NA,NA
11676286,13648438,24000,24000,24000," 60 months",16.24,586.7,"shop foreman","8 years","MORTGAGE",70000,"Verified","Feb-2014","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=11676286",NA,"credit_card","Credit card refinancing","121xx","NY",15.09,0,"Aug-1998",0,39,NA,20,0,12533,18.2,34,"f",0,0,2933.5,2933.5,1345.43,1588.07,0,0,0,"Jul-2014",586.7,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,203294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69000,NA,NA,NA
50931134,54310846,4500,4500,4500," 36 months",13.99,153.78,"registered nurse","10+ years","RENT",145000,"Not Verified","Jun-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=50931134",NA,"debt_consolidation","Debt consolidation","939xx","CA",8.62,0,"Jul-2000",1,68,68,5,1,455,10.1,11,"f",3738.5,3738.5,1097.96,1097.96,761.5,336.46,0,0,0,"Jan-2016",153.78,"Feb-2016","Jan-2016",0,68,1,"INDIVIDUAL",NA,NA,NA,0,192,62131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4500,NA,NA,NA
54100067,57640893,11000,11000,11000," 60 months",17.86,278.5,"Executive Assistant","9 years","MORTGAGE",56000,"Not Verified","Jul-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=54100067",NA,"debt_consolidation","Debt consolidation","144xx","NY",16.26,0,"Nov-2000",3,NA,77,20,1,39566,60.4,36,"w",10285.16,10285.16,1660.09,1660.09,714.84,945.25,0,0,0,"Jan-2016",278.5,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,115181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65500,NA,NA,NA
40513118,43377957,20000,20000,20000," 60 months",10.49,429.78,NA,"n/a","MORTGAGE",62890,"Verified","Feb-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=40513118",NA,"credit_card","Credit card refinancing","811xx","CO",13.15,0,"Jun-1999",0,32,NA,7,0,11873,93.5,13,"w",17069.74,17069.74,4715.92,4715.92,2930.26,1785.66,0,0,0,"Jan-2016",429.78,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,141767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12700,NA,NA,NA
68615772,73518570,6950,6950,6950," 36 months",13.99,237.51,"Manager","10+ years","MORTGAGE",20000,"Verified","Dec-2015","Issued","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=68615772",NA,"home_improvement","Home improvement","454xx","OH",24.13,0,"Sep-2001",0,NA,NA,6,0,7710,84.7,12,"w",6950,6950,0,0,0,0,0,0,0,NA,0,"Jan-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,575,64393,0,1,0,1,22,2311,45.3,0,0,3889,70.6,9100,2,7,0
12766850,14788971,4000,4000,4000," 36 months",13.65,136.04,"Medical Assistant","1 year","RENT",30000,"Not Verified","Mar-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=12766850",NA,"debt_consolidation","Debt consolidation","980xx","WA",24.92,0,"Aug-2008",1,NA,NA,9,0,3792,44.6,11,"f",0,0,4133.39860747,4133.4,4000,133.4,0,0,0,"Jun-2014",3861.32,NA,"Jul-2014",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,33274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8500,NA,NA,NA
